Mechant_id  negative    normal  positive  
1157	42	123	6
1158	0	4	0
1159	50	37	1
116	0	1	0
1160	6	17	3
1161	3	2	1
1162	0	16	0
1163	5	52	2
1164	0	1	0
1165	0	10	0
1166	0	5	0
1167	1	1	0
1168	15	15	1
1169	3689	2140	289
1170	0	1	0
1171	2	3	0
1172	0	7	0
1173	0	2	0
1174	3	5	0
1175	0	4	0
1176	6	2	1
1177	9	19	1
1178	0	14	0
1179	2	4	0
118	0	9	0
1180	10	40	1
1181	0	19	0
1182	28	131	9
1183	7	11	1
1184	3	6	0
1185	2	13	0
1186	7	10	1
1187	18	13	2
1188	2	19	10
1189	1	8	0
119	0	6	0
1190	0	2	0
1191	27	29	0
1192	0	22	0
1193	9	63	0
1194	48	54	8
1195	0	4	0
1196	0	4	0
1197	8	14	3
1198	0	4	0
1199	0	1	0
12	1	5	0
120	26	136	2
1200	1	0	1
1201	0	11	0
1202	2	3	0
1203	0	11	0
1204	0	12	0
1205	0	3	0
1206	0	2	0
1207	6	4	0
1208	3	70	1
1209	0	1	0
121	0	11	0
1210	3	3	2
1211	0	8	0
1212	3	5	0
1213	23	19	2
1214	28	55	0
1215	18	30	1
1216	1	0	6
1217	0	2	0
1218	13	32	0
1219	9	24	5
122	61	147	6
1220	0	1	0
1221	21	77	3
1223	2	0	0
1224	1	4	0
1226	3	10	1
1227	2	2	1
1228	0	10	0
1229	0	1	0
1230	0	13	0
1232	2	3	0
1233	0	9	0
1235	5	13	2
1236	0	1	0
1237	1	3	0
1238	1	5	1
1239	4	7	0
1240	5	2	3
1241	0	1	0
1242	8	18	1
1243	45	39	3
1244	1047	254	23
1245	0	0	1
1246	2	2	2
1249	1	0	0
125	84	336	12
1250	2	0	0
1251	0	14	0
1252	1	10	0
1253	28	24	11
1254	0	6	0
1255	0	3	0
1256	8	27	2
1257	3	81	0
1258	2	2	0
1260	2	0	0
1262	0	1	0
1263	0	1	0
1264	12	19	4
1265	3	6	0
1266	22	36	0
1267	3	10	0
1268	1	3	1
127	1	0	0
1270	2	12	2
1271	5	11	1
1272	0	11	0
1273	0	3	0
1274	4	13	1
1275	3	4	1
1277	0	6	0
1279	8	4	0
128	2	0	0
1280	8	2	1
1281	4	5	0
1282	27	63	6
1283	0	1	0
1284	13	15	4
1285	0	1	0
1286	3	19	4
1287	10	0	2
1288	4	12	0
1289	0	4	0
129	230	1194	151
1290	3	1	1
1291	3	16	0
1292	2	5	1
1293	0	5	0
1294	1	0	0
1295	0	3	0
1296	2	1	2
1297	5	11	3
1298	37	44	5
1299	0	16	0
13	2	28	1
130	13	15	2
1300	43	142	15
1301	3	19	5
1303	0	1	1
1304	0	5	0
1305	10	26	0
1306	0	5	0
1307	3	5	2
1309	13	20	4
131	3	4	0
1310	10	28	1
1311	0	3	0
1312	0	11	0
1313	0	1	0
1314	0	28	0
1315	2	2	1
1316	9	12	0
1317	21	17	4
1318	5	1	1
1319	0	5	0
132	21	45	2
1320	38	97	10
1321	0	2	0
1322	10	23	1
1324	4	3	0
1325	0	1	0
1326	0	1	0
1327	4	3	0
1328	1	7	0
1329	0	8	0
133	8	15	3
1330	3	1	0
1331	0	3	0
1332	0	6	0
1333	0	11	0
1334	3	3	1
1336	170	230	16
1337	1	20	0
1338	0	7	1
1339	2	27	1
134	20	20	1
1340	1	0	0
1341	1	6	0
1342	0	41	0
1343	2	10	0
1344	2	3	1
1345	21	33	1
1346	9	6	2
1347	0	7	0
1348	0	5	0
135	0	3	0
1351	0	12	4
1352	42	108	2
1353	10	13	1
1354	0	10	0
1355	0	9	2
1356	2	5	1
1357	8	9	0
1358	0	8	0
1359	0	10	0
136	0	7	0
1360	81	120	17
1361	4	23	6
1362	7	21	1
1363	6	8	1
1365	0	5	0
1366	6	3	0
1367	6	19	1
1368	0	7	0
1369	0	3	0
1370	18	34	1
1371	0	3	0
1373	0	4	0
1375	2	2	1
1376	0	2	0
1377	8	16	2
1378	8	5	0
1379	1655	3782	413
138	3	4	0
1380	3	7	3
1381	0	6	0
1382	5	14	3
1383	1	7	0
1384	1	4	1
1385	0	5	0
1386	2	1	2
1387	0	2	0
1388	0	6	0
1389	10	0	1
139	1	5	1
1390	81	17	36
1391	4	16	3
1392	4	2	1
1393	0	14	1
1395	3	2	0
1396	0	2	0
1397	0	23	0
1398	57	53	14
1399	0	1	0
14	4	8	1
140	0	12	2
1400	0	10	0
1401	0	5	0
1402	3	0	0
1403	87	93	4
1404	1	5	0
1406	1	15	0
1407	1	6	2
1408	0	6	0
1409	2	1	0
141	0	2	0
1410	1	2	0
1411	1	0	0
1412	14	52	0
1413	12	19	2
1414	3	7	1
1415	0	11	0
1416	0	3	0
1417	1	53	1
1418	70	68	3
1419	0	5	0
142	2	2	0
1420	1	4	0
1421	3	9	0
1422	0	19	10
1423	11	11	0
1424	1	1	0
1425	6	7	2
1426	0	2	0
1427	5	29	1
1428	0	8	0
1429	3	4	0
143	4	28	0
1430	19	16	4
1431	0	7	0
1432	10	14	2
1433	11857	4734	446
1434	8	6	24
1435	0	29	0
1436	0	7	0
1437	1	2	0
1438	6	3	1
1439	5	9	1
144	0	3	0
1440	98	239	27
1441	0	2	0
1442	4	2	1
1443	15	39	6
1444	3	12	0
1445	0	5	0
1446	12	17	1
1447	4	18	1
1448	54	48	4
1449	2	7	0
145	0	6	0
1450	0	12	0
1451	2	10	0
1452	39	68	0
1453	13	12	1
1454	71	33	0
1457	4	5	3
1458	0	8	0
1459	2	8	3
146	5	6	1
1460	0	6	0
1461	5	22	1
1462	0	6	0
1464	2	1	0
1465	0	3	0
1466	0	1	0
1468	3	8	2
1469	8344	7725	402
147	0	20	0
1470	0	8	0
1471	1	0	0
1472	20	30	2
1474	1	34	0
1475	0	3	0
1476	6	11	1
1477	2	0	2
1478	0	6	0
1479	0	4	0
1480	2	1	0
1481	14	16	4
1482	4	15	0
1483	0	1	1
1484	0	1	0
1485	0	2	0
1486	2	2	0
1487	11	27	3
1488	2	3	0
1489	3	7	2
149	1	5	0
1490	0	11	0
1491	33	63	3
1492	1	0	0
1493	5	7	4
1494	100	341	1
1495	41	188	4
1496	0	6	0
1497	17	22	1
1498	26	47	3
1499	0	2	0
15	39	82	7
150	38	80	3
1501	0	5	0
1502	0	8	0
1503	0	2	0
1504	0	5	0
1505	0	3	0
1506	7	3	0
1507	0	8	0
1508	0	12	0
1509	0	6	0
151	15	1	0
1510	0	3	0
1511	1	4	1
1512	0	1	0
1513	5	36	2
1514	13	10	2
1515	2	32	3
1516	12	15	1
1517	1	1	0
1518	1	1	0
1519	0	4	0
152	0	1	0
1520	4444	0	655
1521	3	20	0
1522	13	10	0
1523	0	2	0
1525	0	7	0
1526	86	69	17
1527	0	6	0
1528	18	0	4
1529	5	18	2
153	0	1	0
1530	40	77	12
1531	1	7	0
1532	4	4	1
1533	2	0	0
1534	5	5	0
1536	2	5	1
1537	1	0	0
1538	0	2	0
1539	0	18	0
154	0	16	0
1540	42	89	0
1541	5	41	3
1542	2	7	3
1543	5	4	0
1544	16	17	0
1546	0	3	3
1548	0	7	0
155	1	0	0
1551	0	5	0
1552	1	1	1
1553	36	31	2
1554	0	50	0
1555	0	2	0
1556	4	3	0
1557	1	0	0
1558	0	2	0
1559	0	9	0
156	0	5	0
1560	37	0	1
1561	0	5	0
1562	0	4	0
1563	1	0	0
1564	0	4	2
1565	5	4	0
1566	2	5	0
1569	20147	549	83
157	13	4	4
1570	31	58	0
1571	0	147	0
1572	0	9	0
1573	1	2	1
1574	16	53	0
1575	0	1	0
1576	23	35	7
1578	0	2	1
1579	9	46	1
1580	0	225	0
1581	0	13	5
1582	0	7	0
1583	1	14	6
1585	86	307	23
1586	4	5	1
1587	0	7	0
1588	57	53	5
1589	3	2	0
159	12	9	1
1590	0	5	0
1591	0	9	0
1592	0	1	0
1594	2	3	1
1595	4	5	0
1597	7	35	5
1598	15	145	0
1599	4	17	2
160	1	1	0
1600	0	1	0
1601	36	32	0
1603	0	1	0
1604	7	21	3
1605	10	7	0
1606	16	30	6
1607	4	5	1
1608	0	6	0
1609	2	0	0
1610	2	12	2
1611	3	2	0
1612	0	4	0
1613	29	38	2
1614	13	399	45
1615	14	12	0
1616	3	20	1
1617	3	4	0
1618	0	2	3
162	2	17	2
1620	29	62	7
1621	4	6	0
1622	0	1	0
1623	121	171	16
1624	1	5	0
1625	2	3	1
1626	3	17	1
1627	35	31	0
1628	2	6	1
1629	0	1	0
163	5	5	1
1630	0	6	0
1631	43	58	12
1632	0	3	0
1633	0	3	0
1634	0	4	0
1635	0	33	0
1636	19	18	1
1637	64	128	3
1638	17	25	1
1639	6	0	0
1640	0	24	0
1641	0	16	0
1642	3	8	2
1643	0	10	0
1644	58	58	12
1645	1	3	1
1646	19	37	20
1647	12	12	1
1648	15	29	11
1649	0	17	0
165	9	75	3
1650	20	25	0
1651	0	4	0
1652	0	3	0
1653	21	51	2
1654	25	107	12
1655	28	20	2
1656	71	212	2
1657	0	1	0
1658	0	7	1
1659	0	5	0
166	11	12	0
1660	4	4	1
1661	0	5	0
1662	11	31	1
1663	30	116	5
1664	3	2	0
1665	0	4	0
1666	1	2	0
1667	0	3	0
1668	0	9	0
1669	1	1	0
167	0	8	0
1670	0	10	0
1671	4	6	0
1672	10	21	2
1673	7	6	1
1675	5	22	2
1676	4	26	2
1677	0	6	0
1679	0	9	0
168	0	5	0
1680	8	10	2
1682	2	6	0
1683	0	3	0
1684	0	4	0
1685	13	12	1
1686	1	12	0
1687	18	15	1
1688	3	0	0
1689	0	1	0
169	5	5	0
1690	0	2	0
1691	0	11	0
1692	4	11	0
1693	33	12	3
1694	0	6	0
1695	0	6	0
1697	6	11	1
1699	5	2	0
17	22	42	4
170	0	4	0
1700	2	41	1
1701	1	4	0
1702	2	1	0
1703	0	5	0
1704	4	0	0
1705	0	3	0
1706	0	15	0
1707	0	7	0
1708	4	30	3
1709	0	4	0
171	718	1076	186
1710	1	19	0
1711	0	3	0
1712	0	4	0
1713	47	41	2
1714	9	12	0
1715	861	762	85
1717	4	0	6
1718	7	15	3
1719	0	8	0
1720	0	2	0
1721	0	4	0
1722	2	3	1
1723	3	6	1
1724	2	6	0
1725	7	23	6
1728	0	1	0
1729	1	16	0
173	38	84	32
1730	1	4	1
1731	9	5	1
1732	60	491	16
1733	0	1	0
1734	0	2	0
1735	283	195	14
1736	0	12	4
1737	1	2	1
1738	3	3	1
1739	3	6	0
1740	1	1	0
1741	2	21	0
1742	29	47	2
1743	0	5	0
1744	0	0	1
1745	0	4	0
1746	0	7	0
1747	0	7	0
1748	3	11	1
1749	5	102	10
175	56	163	16
1750	13	34	3
1751	10	13	2
1752	0	2	1
1754	74	131	1
1755	9	13	1
1756	2	8	2
1757	1	8	0
1758	0	7	0
1759	3	14	1
176	2	25	1
1760	5	6	0
1762	5	14	0
1763	4	6	1
1764	0	37	0
1765	0	59	0
1767	23	21	0
1768	0	24	0
1769	5	4	0
177	0	6	0
1770	0	5	0
1771	1	1	2
1772	35	100	4
1773	1	2	0
1774	4	20	0
1775	13	223	7
1776	44	51	3
1777	1	3	0
1778	9	26	4
1779	1	10	2
178	37	45	8
1780	0	9	0
1781	1	0	0
1782	0	6	0
1784	7	9	1
1785	0	22	0
1786	6	1	1
1787	2	4	0
1788	0	4	0
1789	2	2	0
179	12	29	0
1790	0	2	0
1791	4	22	3
1792	0	5	0
1793	31	88	17
1794	24	61	1
1795	8	8	1
1796	0	2	0
1797	0	3	0
1798	5	4	1
1799	7	20	0
18	4	4	0
180	0	5	0
1800	0	36	0
1801	0	11	0
1802	0	10	0
1803	7	415	1
1804	0	9	0
1805	21	38	1
1806	7	12	5
1807	29	64	7
1808	5	14	2
1809	19	26	3
181	0	3	0
1810	89	73	7
1811	0	37	0
1812	190	124	5
1813	2	2	0
1814	33	10	1
1815	7	87	0
1816	0	18	0
1817	3	1	0
1818	14	21	1
1819	0	8	0
182	0	4	0
1820	3	0	1
1821	3	2	0
1822	0	18	0
1823	3	4	1
1824	0	3	0
1825	1	0	0
1826	5	5	0
1827	2	4	3
1828	0	14	0
1829	15	100	47
183	0	36	2
1830	43	45	7
1831	1	0	0
1832	3	14	1
1833	3	4	0
1834	0	1	0
1835	0	3	0
1836	1	2	0
1837	46	34	1
1838	0	7	0
1839	289	247	8
184	0	10	0
1840	1	0	0
1841	7	16	2
1842	7	10	3
1843	0	10	0
1844	5	9	0
1845	5	5	0
1846	0	1	0
1847	0	3	0
1848	4	19	7
1849	9	8	0
185	0	2	0
1850	0	24	0
1851	4	45	3
1852	4	18	1
1853	76	118	11
1854	0	3	0
1855	8	6	9
1858	0	1	0
1859	51	26	0
1860	368	157	31
1861	8	10	0
1862	12	10	0
1864	3	10	1
1865	13	55	13
1866	23	25	0
1867	0	3	0
1869	3	4	0
187	75	134	19
1870	0	4	0
1871	0	13	0
1872	14	37	4
1873	29	22	0
1874	2	0	1
1876	8	0	4
1878	2	3	2
1879	0	29	0
188	0	8	0
1880	20	9	3
1881	3	10	1
1882	1	0	1
1883	0	12	0
1884	1	2	0
1885	0	1	0
1886	1	6	2
1887	0	7	0
1888	2	19	3
1889	2	2	0
189	8	10	1
1890	0	6	0
1891	0	51	2
1892	169	204	23
1893	11	29	30
1894	0	6	0
1895	3	4	0
1896	2	17	3
1897	0	9	1
1898	5	35	15
1899	0	1	0
19	10	70	0
190	0	1	0
1900	46	49	1
1902	14	42	0
1903	0	10	0
1905	111	119	34
1906	7	6	0
1907	7	8	0
1909	11	21	0
191	0	4	0
1910	0	5	0
1911	0	6	0
1912	2	7	0
1913	40	68	2
1915	5	26	2
1916	19	57	2
1918	0	6	0
1919	0	2	0
1920	0	4	0
1921	6	3	0
1922	0	17	0
1923	29	108	12
1924	0	1	0
1925	3	5	2
1926	9	14	0
1927	6	15	2
1928	0	5	0
1929	5	7	1
193	1	3	0
1930	0	13	0
1931	5	7	0
1932	0	0	1
1933	0	1	0
1934	0	5	0
1935	0	6	0
1936	189	90	4
1937	2	8	0
1938	0	38	0
1939	3	4	0
194	3	63	2
1940	6	11	0
1941	1368	3518	219
1942	1	91	0
1943	55	51	0
1944	7	26	2
1945	716	2752	266
1946	0	4	0
1947	5	18	1
1948	8	5	4
1949	2	7	1
195	0	12	0
1950	51	86	5
1951	48	42	8
1952	1	23	1
1953	0	5	0
1954	8	2	0
1956	0	18	0
1957	0	8	0
1958	0	6	0
1959	33	59	1
196	7	6	2
1961	0	1	0
1962	6	374	2
1963	7	6	1
1964	5	10	3
1965	8	12	5
1967	5	6	0
1968	77	125	8
1969	4	9	2
197	1	3	0
1970	5	5	0
1971	7	7	0
1972	2	1	0
1973	0	29	0
1974	0	5	0
1975	5	8	1
1976	0	1	0
1977	0	1	0
1978	5	11	0
1979	0	52	0
198	0	8	0
1980	0	2	0
1981	4	0	0
1982	0	89	0
1983	0	10	0
1984	1	29	1
1985	0	6	0
1986	0	9	0
1987	4	6	0
1988	0	2	0
1989	6	5	2
199	0	12	0
1990	0	1	0
1991	0	4	0
1992	2	0	0
1993	12	28	9
1995	0	20	0
1997	1	0	1
1998	22	25	1
1999	12	11	1
2	5	2	0
20	44	93	6
200	3	62	13
2000	0	4	0
2001	7	0	0
2002	3	22	3
2003	6	5	1
2004	4	16	0
2005	18	14	1
2006	2	6	0
2007	9	32	9
2008	4	5	0
2009	0	6	0
201	21	25	2
2010	2	0	7
2011	0	3	0
2012	2	3	0
2013	0	7	0
2014	2	10	1
2015	0	7	0
2016	6	5	1
2017	2	4	1
2019	6	49	7
202	0	19	0
2020	443	149	12
2021	0	4	0
2022	240	223	23
2023	0	3	0
2024	0	5	0
2025	1	6	0
2026	5	10	0
2027	0	2	0
2028	1	8	3
2029	0	3	0
203	0	42	0
2030	2	1	0
2031	7	12	1
2032	1	24	0
2033	0	9	0
2034	0	8	0
2035	1	1	0
2036	440	135	68
2037	1	1	1
2038	0	3	0
2039	0	3	0
204	0	11	0
2040	0	5	0
2041	0	16	0
2042	10	19	0
2044	0	6	0
2045	0	4	0
2046	2269	59	6
2047	34	0	0
2048	0	2	0
2049	0	9	0
205	1	7	0
2050	742	1062	66
2051	28	22	4
2053	2	0	4
2054	4	13	1
2055	1	9	3
2056	0	2	0
2057	3	25	0
2058	0	13	0
2059	0	3	0
206	4	5	0
2062	3	43	3
2063	0	7	0
2065	5	15	1
2066	3	0	1
2067	22	23	1
2069	16	32	1
207	48	42	1
2070	26	36	21
2071	0	7	1
2072	0	28	0
2073	0	3	0
2074	10	29	4
2075	6	16	0
2076	0	4	0
2077	2	2	1
2078	4	7	1
2079	0	17	0
208	130	204	7
2080	127	266	22
2081	9	22	2
2082	4	8	0
2083	1	7	0
2084	1	0	0
2085	87	43	2
2086	4	3	0
2087	1	7	1
2088	3	4	0
2089	9	18	4
209	1956	496	215
2090	5	0	0
2091	5	11	2
2092	9	8	0
2093	25	8	0
2094	21	26	1
2095	0	2	0
2096	2	6	0
2097	6	4	0
2099	9068	4455	1019
21	5	9	0
210	4	4	0
2100	1	1	1
2101	0	7	0
2102	5	14	0
2104	47	109	6
2106	63	113	9
2107	55	164	9
2108	0	8	0
2109	8	15	1
211	44	43	4
2110	7	9	0
2111	0	10	0
2112	32	31	1
2113	0	19	0
2114	0	18	0
2116	4	5	0
2117	12	2	0
2118	0	1	0
2119	14	20	9
212	145	179	43
2120	12	8	1
2121	0	9	0
2122	2	6	2
2123	5	10	0
2125	9	18	2
2127	4	2	0
2128	25	86	4
2129	0	4	0
213	0	1	0
2130	27	17	2
2131	7	3	1
2132	0	9	0
2133	0	3	0
2134	0	4	0
2135	0	35	0
2136	2	15	14
2137	0	9	0
2138	1	29	1
2139	0	5	0
214	0	12	0
2140	0	7	0
2141	3	11	0
2142	8	13	2
2143	3	12	2
2144	8	15	3
2145	9	27	1
2146	5986	905	41
2147	0	9	0
2148	3	0	0
2149	0	7	0
215	1	4	0
2150	1	11	1
2152	0	10	0
2153	10	18	0
2155	0	8	0
2156	0	3	0
2157	9	3	1
2158	0	2	0
2159	8	2	0
2160	0	1	0
2161	6	6	0
2162	0	31	0
2163	0	3	0
2164	12	11	7
2165	0	33	0
2166	9	26	2
2167	46	151	16
2168	1	6	3
2169	7	44	2
217	0	11	0
2170	6	8	0
2171	2	2	0
2172	1	7	1
2173	12	10	0
2174	2	3	0
2175	2	2	0
2176	0	2	0
2177	8	29	6
2178	3	11	0
218	67	114	20
2180	13	19	0
2183	6	10	0
2184	0	4	0
2185	1	4	0
2186	3	17	1
2187	1	0	0
2188	0	2	0
2189	9	16	0
219	8	31	8
2190	2	8	1
2191	0	1	0
2192	5	11	0
2193	3	8	0
2194	0	14	0
2195	10	28	2
2196	58	58	3
2197	0	5	0
2198	35	542	7
2199	34	38	0
22	0	8	0
220	0	4	0
2201	0	4	0
2202	21	113	15
2203	1	0	5
2204	0	1	0
2206	71	45	3
2207	4	4	0
2208	3	0	2
2209	0	3	0
221	0	2	0
2210	6	5	0
2211	5	10	0
2212	0	7	0
2213	1	1	1
2214	3	5	0
2215	13	35	0
2216	5	4	0
2217	0	6	3
2218	0	7	0
2219	5	24	1
222	3	13	1
2220	0	2	0
2221	1	2	0
2222	2	18	0
2223	0	1	1
2224	6	15	1
2225	15	96	1
2226	6	22	1
2227	10	37	2
2228	0	10	0
223	1	0	0
2230	7	33	3
2231	0	1	0
2232	17	23	3
2233	35	70	5
2234	5	10	1
2235	11	10	0
2236	1	2	0
2237	6	12	4
2238	1	2	0
224	0	7	0
2240	3	53	3
2241	33	108	4
2242	0	5	0
2243	0	42	0
2244	18	4	4
2246	0	15	0
2247	55	122	11
2248	2	1	0
2249	0	7	0
225	2	3	0
2250	1	8	0
2251	2	32	0
2252	0	2	0
2253	0	11	0
2254	2	1	0
2256	0	6	0
2257	8	13	5
2258	16	18	1
2259	5	31	0
226	4	4	0
2261	0	1	0
2262	15	9	11
2263	0	2	0
2264	7	14	3
2265	0	5	0
2266	4	4	0
2267	17	23	1
2268	4	12	3
2269	7	26	16
227	4	3	0
2270	11	3	0
2271	3	8	0
2272	0	1	0
2274	1	1	0
2275	0	5	0
2276	0	1	0
2277	943	279	32
2279	6	83	3
228	0	6	0
2280	0	15	0
2281	9	5	1
2282	4	8	3
2283	0	1	0
2284	0	6	0
2285	138	152	7
2286	13	14	0
2287	3	26	1
2288	18	67	9
2289	0	4	0
229	20	27	2
2290	0	3	1
2291	0	11	0
2295	3	17	0
2296	11	49	4
2297	0	3	0
2298	0	6	0
2299	0	4	0
23	1	7	0
230	5	11	0
2300	0	3	0
2301	9	1	0
2303	0	3	0
2304	0	16	0
2305	25	37	2
2306	54	70	5
2307	7	9	0
2308	64	59	5
2309	8	12	1
231	0	7	0
2310	1	1	0
2311	2	5	2
2312	3	5	0
2313	6	6	0
2314	16	30	12
2315	2	3	0
2316	0	1	0
2317	0	8	0
2318	0	2	0
2319	11	32	13
2320	15	41	7
2321	10	5	2
2322	52	19	6
2323	0	8	0
2324	0	4	0
2325	0	2	0
2326	0	5	0
2327	0	1	0
2328	0	10	0
2329	0	2	0
233	12	43	0
2330	18	15	0
2331	2	14	3
2332	1	8	0
2333	130	96	5
2334	29	127	0
2335	0	2	0
2336	9	20	1
2337	7	16	0
2338	29	22	5
2339	33	47	17
234	2	1	0
2340	0	2	0
2341	0	3	0
2342	213	447	77
2343	1	0	1
2344	1	1	0
2345	73	153	66
2346	9	6	0
2347	5	13	0
2348	0	3	0
2349	1	1	0
235	7	1	1
2350	0	2	0
2351	2	2	0
2352	19	32	3
2353	0	14	0
2354	0	12	0
2355	0	9	0
2356	1	1	0
2358	13	12	1
236	0	1	0
2360	0	71	0
2361	57	108	18
2362	0	1	0
2363	3	11	2
2364	2	2	0
2365	72	199	1
2366	1	8	0
2367	0	5	0
2368	10	34	5
2369	9	31	0
237	0	1	0
2370	1	0	0
2371	3	43	2
2372	38	32	0
2373	2	0	0
2374	4	7	1
2375	4	5	0
2376	0	26	0
2377	4	5	0
2378	0	25	1
2379	0	18	0
238	0	7	0
2380	0	4	0
2381	2	3	0
2382	33	24	7
2383	0	4	0
2384	0	27	0
2387	0	1	0
2388	0	26	0
2389	22	54	2
239	3	10	1
2390	1	0	2
2391	31	28	0
2393	1	3	0
2394	4	6	3
2396	1	17	0
2397	4	52	0
2398	0	2	0
2399	16	22	2
24	0	1	0
240	1	6	0
2400	18	44	2
2402	0	1	0
2403	13	37	5
2404	42	34	11
2405	0	3	0
2406	6	9	0
2407	10	15	0
2408	52	74	10
2409	0	1	0
241	0	5	0
2410	0	2	0
2411	0	6	0
2412	0	1	0
2413	0	5	0
2414	7	14	1
2415	11	10	0
2416	0	9	0
2418	0	3	1
242	0	5	0
2420	1045	47	0
2421	0	1	0
2422	50	57	16
2423	34	157	2
2425	0	4	0
2426	0	1	0
2427	0	8	0
2429	2	12	1
243	0	4	0
2430	11	10	0
2431	2	3	0
2432	9	14	0
2433	79	431	19
2434	47	228	4
2435	24	47	1
2436	4801	6205	395
2437	10	12	0
2438	26	195	9
2439	0	7	0
244	0	1	0
2440	7	23	2
2441	4	125	7
2442	10	35	0
2443	0	4	0
2444	0	5	0
2445	1	2	1
2446	1	1	1
2447	1	5	0
2448	1	0	0
2449	5	8	1
245	2	3	0
2450	1	5	1
2451	7	0	1
2452	24	20	1
2453	8	62	0
2454	110	193	37
2456	11	33	2
2457	10	8	0
2458	4	3	1
2459	0	2	1
246	18	52	16
2460	7	7	0
2461	159	193	51
2463	15	56	12
2464	0	10	0
2466	0	10	0
2467	18	16	0
2468	0	1	0
2469	12	69	0
247	0	3	0
2470	0	1	0
2471	0	1	0
2472	7	10	2
2473	13	15	0
2474	0	1	0
2475	0	12	0
2476	0	2	0
2477	23	34	0
2478	0	24	0
2479	37	74	6
248	3	4	1
2480	0	34	0
2481	0	6	0
2482	4	7	2
2483	0	2	0
2484	0	2	0
2485	6	16	2
2486	1	14	0
2487	19	21	1
2488	4	9	3
2489	1	8	1
249	0	5	0
2490	2	9	1
2491	1	15	1
2492	0	32	0
2493	0	50	0
2495	0	2	0
2496	10	20	1
2497	0	1	0
2498	4	3	0
2499	0	5	0
25	27	127	14
250	11	37	0
2501	0	2	0
2503	8	5	1
2504	127	152	6
2506	3	1	0
2507	0	3	0
2508	8	35	0
2509	7	7	0
251	2	8	0
2510	2	0	1
2511	4	23	0
2512	4	7	1
2514	0	3	0
2515	0	4	0
2516	0	6	0
2517	3	4	0
2518	1	0	0
2519	35	33	9
2520	15	59	8
2521	0	1	0
2523	9	1	0
2524	0	5	0
2525	0	2	0
2526	0	5	0
2527	0	14	0
2528	0	8	0
2529	0	10	0
253	2	3	0
2530	0	1	0
2531	8	5	1
2532	54	48	0
2533	1	1	0
2534	0	10	0
2535	2	17	1
2536	38	99	3
2537	0	5	0
2538	0	15	0
2539	1	3	0
2540	8	162	0
2542	2	5	0
2543	2	6	0
2544	0	2	0
2545	8	14	1
2546	0	7	0
2548	0	4	0
2549	35	149	16
