Merchant_id 0   1   2   3   4   5   6   7   8   9   10  NULL
1220	1	0	0	0	0	0	0	0	0	0	0	0
1221	42	9	7	5	9	6	1	1	4	6	9	2
1223	0	0	0	0	0	0	0	0	0	0	0	2
1224	4	0	0	0	0	0	0	0	0	0	1	0
1226	9	0	0	1	0	0	0	0	0	0	1	3
1227	5	0	0	0	0	0	0	0	0	0	0	0
1228	10	0	0	0	0	0	0	0	0	0	0	0
1229	1	0	0	0	0	0	0	0	0	0	0	0
1230	1	10	0	0	0	0	0	0	0	0	2	0
1232	2	2	0	0	0	0	0	0	0	0	1	0
1233	6	0	0	0	1	1	0	0	0	0	1	0
1235	2	0	2	1	1	1	0	0	3	0	8	2
1236	0	0	1	0	0	0	0	0	0	0	0	0
1237	0	3	0	0	1	0	0	0	0	0	0	0
1238	3	2	1	0	0	0	0	0	1	0	0	0
1239	3	2	0	3	0	0	0	1	0	0	2	0
1240	2	1	0	0	0	0	0	0	0	0	6	1
1241	1	0	0	0	0	0	0	0	0	0	0	0
1242	17	7	0	0	0	2	0	0	0	0	0	1
1243	76	0	0	4	1	0	0	0	0	0	2	4
1244	760	165	79	43	52	30	12	19	5	16	99	44
1245	0	0	0	0	0	0	0	0	0	0	0	1
1246	0	0	0	0	0	1	0	0	2	0	1	2
1249	0	0	0	0	0	0	0	0	0	0	0	1
125	330	49	10	3	4	4	0	0	3	0	17	12
1250	0	1	0	0	0	0	0	0	0	0	1	0
1251	14	0	0	0	0	0	0	0	0	0	0	0
1252	10	0	0	0	0	0	0	0	0	0	0	1
1253	16	45	0	0	0	0	0	0	0	0	0	2
1254	1	0	0	1	1	1	2	0	0	0	0	0
1255	0	2	0	0	0	1	0	0	0	0	0	0
1256	20	15	0	0	0	0	0	0	0	0	0	2
1257	84	0	0	0	0	0	0	0	0	0	0	0
1258	4	0	0	0	0	0	0	0	0	0	0	0
1260	0	0	0	0	0	0	0	0	0	0	0	2
1262	0	0	0	1	0	0	0	0	0	0	0	0
1263	0	0	0	0	1	0	0	0	0	0	0	0
1264	19	0	3	0	0	2	0	0	2	0	5	4
1265	2	0	0	0	5	0	0	0	0	0	2	0
1266	30	0	3	8	1	0	8	0	2	1	3	2
1267	7	3	0	0	0	2	0	0	0	0	1	0
1268	3	0	0	0	0	0	0	0	0	0	2	0
127	0	0	0	0	0	0	0	0	0	0	1	0
1270	15	0	0	0	0	0	0	0	0	0	0	1
1271	9	0	0	0	2	2	0	0	0	0	4	0
1272	3	4	2	0	0	0	1	0	0	0	1	0
1273	0	0	0	0	0	0	0	0	0	2	1	0
1274	8	4	1	0	0	0	0	1	1	0	3	0
1275	0	0	2	0	0	0	0	5	0	0	0	1
1277	2	1	2	1	0	0	0	0	0	0	0	0
1279	0	3	0	0	0	0	0	1	0	1	4	3
128	2	0	0	0	0	0	0	0	0	0	0	0
1280	0	4	0	1	1	0	1	0	0	1	1	2
1281	6	0	0	0	0	0	0	0	0	0	2	1
1282	68	15	2	0	0	3	0	0	0	0	6	2
1283	0	0	0	0	0	0	0	0	0	0	1	0
1284	26	3	0	0	0	0	0	0	0	0	2	1
1285	1	0	0	0	0	0	0	0	0	0	0	0
1286	6	5	15	0	0	0	0	0	0	0	0	0
1287	0	0	0	0	0	0	0	0	0	0	0	12
1288	2	3	2	0	0	0	0	1	0	2	6	0
1289	1	0	0	1	0	0	1	0	0	0	1	0
129	932	276	218	36	24	1	4	5	2	7	20	50
1290	0	0	1	0	0	0	0	0	2	0	0	2
1291	15	3	0	0	0	0	0	0	0	1	0	0
1292	8	0	0	0	0	0	0	0	0	0	0	0
1293	0	5	0	0	0	0	0	0	0	0	0	0
1294	0	0	0	0	0	0	0	0	0	0	0	1
1295	0	1	0	1	0	0	0	0	0	0	1	0
1296	0	0	0	0	0	0	5	0	0	0	0	0
1297	12	3	0	0	1	1	0	1	0	0	0	1
1298	31	8	2	3	2	0	0	0	0	0	33	7
1299	11	5	0	0	0	0	0	0	0	0	0	0
13	18	2	5	1	0	0	1	0	0	1	3	0
130	7	3	4	1	0	8	0	0	2	0	3	2
1300	136	27	7	1	5	1	0	0	3	2	11	7
1301	9	18	0	0	0	0	0	0	0	0	0	0
1303	2	0	0	0	0	0	0	0	0	0	0	0
1304	5	0	0	0	0	0	0	0	0	0	0	0
1305	11	9	1	2	2	0	2	0	3	2	4	0
1306	4	0	0	0	0	0	0	0	0	0	1	0
1307	2	6	0	0	0	0	0	0	0	0	0	2
1309	13	9	5	3	0	0	0	0	0	0	6	1
131	3	0	0	0	1	0	0	0	2	0	0	1
1310	23	2	6	2	0	0	2	0	0	0	4	0
1311	1	1	0	0	0	1	0	0	0	0	0	0
1312	4	0	2	1	1	1	0	0	0	0	2	0
1313	0	0	0	0	0	0	0	0	0	0	1	0
1314	21	1	0	0	2	2	0	0	0	1	1	0
1315	2	2	0	0	0	0	0	0	0	0	0	1
1316	9	3	0	0	0	3	1	0	2	0	3	0
1317	9	6	6	4	9	1	0	0	0	0	5	2
1318	0	0	0	0	0	0	0	0	0	0	5	2
1319	0	5	0	0	0	0	0	0	0	0	0	0
132	27	26	1	2	2	2	0	0	0	2	6	0
1320	54	54	19	4	4	0	1	2	2	0	2	3
1321	0	0	0	1	1	0	0	0	0	0	0	0
1322	16	5	3	2	4	0	0	0	2	0	0	2
1324	0	1	2	0	0	0	0	0	0	0	2	2
1325	0	0	0	0	0	0	0	0	0	0	1	0
1326	1	0	0	0	0	0	0	0	0	0	0	0
1327	3	0	0	0	0	4	0	0	0	0	0	0
1328	7	0	1	0	0	0	0	0	0	0	0	0
1329	2	0	0	0	1	0	0	1	0	0	4	0
133	13	8	0	0	1	0	0	0	0	0	0	4
1330	1	0	0	0	0	2	0	0	0	0	0	1
1331	0	3	0	0	0	0	0	0	0	0	0	0
1332	0	3	0	0	0	0	1	0	0	0	2	0
1333	6	0	1	2	2	0	0	0	0	0	0	0
1334	0	5	0	0	0	0	0	0	0	0	2	0
1336	130	63	48	20	26	14	8	17	14	3	59	14
1337	21	0	0	0	0	0	0	0	0	0	0	0
1338	6	0	0	2	0	0	0	0	0	0	0	0
1339	23	0	0	1	3	0	0	0	0	1	1	1
134	4	7	0	7	4	4	1	3	0	0	7	4
1340	0	0	1	0	0	0	0	0	0	0	0	0
1341	7	0	0	0	0	0	0	0	0	0	0	0
1342	15	1	1	0	3	0	2	8	0	1	10	0
1343	5	2	0	0	0	0	0	0	0	0	5	0
1344	2	2	0	0	0	0	0	0	0	0	2	0
1345	41	5	2	0	2	1	0	0	0	0	0	4
1346	1	5	0	0	0	0	0	0	0	0	2	9
1347	5	1	0	1	0	0	0	0	0	0	0	0
1348	0	0	1	1	1	0	0	1	1	0	0	0
135	0	0	1	1	0	0	0	0	1	0	0	0
1351	16	0	0	0	0	0	0	0	0	0	0	0
1352	106	34	0	0	0	4	0	0	2	2	2	2
1353	20	0	0	2	0	0	0	0	0	0	0	2
1354	9	0	0	1	0	0	0	0	0	0	0	0
1355	1	0	0	0	0	0	0	0	0	0	10	0
1356	7	0	0	0	0	0	0	0	0	0	0	1
1357	8	0	0	0	0	4	0	2	2	0	0	1
1358	2	0	1	0	0	0	0	0	0	1	4	0
1359	10	0	0	0	0	0	0	0	0	0	0	0
136	7	0	0	0	0	0	0	0	0	0	0	0
1360	115	19	11	9	10	3	7	8	4	7	18	7
1361	27	4	0	2	0	0	0	0	0	0	0	0
1362	14	0	4	0	2	0	0	0	2	0	7	0
1363	5	4	0	0	1	0	0	1	2	0	0	2
1365	0	0	0	4	0	0	0	0	0	0	1	0
1366	2	4	0	0	0	0	0	0	0	0	1	2
1367	8	2	5	6	0	0	0	2	0	0	1	2
1368	6	0	0	0	0	0	0	1	0	0	0	0
1369	1	1	0	0	0	0	0	1	0	0	0	0
1370	17	7	4	2	0	9	0	0	0	0	11	3
1371	0	2	0	1	0	0	0	0	0	0	0	0
1373	0	1	0	0	0	0	0	0	0	0	3	0
1375	0	3	2	0	0	0	0	0	0	0	0	0
1376	0	1	0	0	0	0	0	0	0	0	1	0
1377	5	6	8	1	0	0	0	0	0	0	3	3
1378	6	2	2	0	2	0	0	0	0	0	0	1
1379	3745	924	398	162	90	58	24	29	8	17	86	309
138	5	0	0	0	0	0	0	0	0	0	2	0
1380	12	0	0	0	0	0	0	0	0	0	0	1
1381	3	1	0	0	1	0	0	0	0	0	1	0
1382	5	0	0	0	0	1	4	1	0	0	8	3
1383	7	0	0	0	0	0	0	0	0	0	1	0
1384	2	0	0	0	0	4	0	0	0	0	0	0
1385	3	2	0	0	0	0	0	0	0	0	0	0
1386	5	0	0	0	0	0	0	0	0	0	0	0
1387	0	2	0	0	0	0	0	0	0	0	0	0
1388	0	0	5	0	0	0	0	0	0	0	1	0
1389	0	0	0	0	0	0	0	0	0	0	0	11
139	4	3	0	0	0	0	0	0	0	0	0	0
1390	66	0	0	0	20	5	0	0	0	0	7	36
1391	20	0	0	0	0	0	0	1	0	0	0	2
1392	2	2	0	1	0	1	0	0	0	0	0	1
1393	6	1	1	0	0	3	0	1	0	0	2	1
1395	0	0	2	0	0	0	0	0	0	2	0	1
1396	1	0	0	0	0	0	0	1	0	0	0	0
1397	23	0	0	0	0	0	0	0	0	0	0	0
1398	30	21	7	8	1	7	9	0	0	2	14	25
1399	1	0	0	0	0	0	0	0	0	0	0	0
14	13	0	0	0	0	0	0	0	0	0	0	0
140	14	0	0	0	0	0	0	0	0	0	0	0
1400	0	3	0	0	0	0	2	1	1	1	2	0
1401	3	1	0	0	1	0	0	0	0	0	0	0
1402	0	0	0	0	1	0	0	0	0	0	1	1
1403	91	40	23	4	2	0	0	5	2	2	8	7
1404	6	0	0	0	0	0	0	0	0	0	0	0
1406	11	1	2	0	0	0	0	0	0	0	2	0
1407	9	0	0	0	0	0	0	0	0	0	0	0
1408	5	1	0	0	0	0	0	0	0	0	0	0
1409	0	0	0	0	0	0	2	0	0	0	0	1
141	0	0	2	0	0	0	0	0	0	0	0	0
1410	3	0	0	0	0	0	0	0	0	0	0	0
1411	0	0	0	0	0	0	0	0	0	0	0	1
1412	63	0	0	0	0	0	0	0	0	0	0	3
1413	17	3	5	0	0	2	0	0	0	0	3	3
1414	3	7	0	0	0	0	0	0	0	0	0	1
1415	7	4	0	0	0	0	0	0	0	0	0	0
1416	3	0	0	0	0	0	0	0	0	0	0	0
1417	47	1	0	0	7	0	0	0	0	0	0	0
1418	100	6	2	0	1	0	2	0	0	0	25	5
1419	1	0	1	0	0	0	0	0	0	3	0	0
142	2	0	0	0	0	2	0	0	0	0	0	0
1420	1	1	2	0	0	0	0	0	0	0	1	0
1421	7	4	0	0	1	0	0	0	0	0	0	0
1422	29	0	0	0	0	0	0	0	0	0	0	0
1423	0	16	0	0	0	0	0	0	0	0	5	1
1424	0	0	0	0	2	0	0	0	0	0	0	0
1425	2	0	6	0	2	3	0	0	0	0	1	1
1426	0	1	1	0	0	0	0	0	0	0	0	0
1427	26	2	4	0	0	0	0	0	0	0	0	3
1428	5	1	2	0	0	0	0	0	0	0	0	0
1429	0	2	2	0	0	0	0	0	0	0	3	0
143	32	0	0	0	0	0	0	0	0	0	0	0
1430	18	8	10	0	0	0	0	0	0	0	0	3
1431	7	0	0	0	0	0	0	0	0	0	0	0
1432	23	0	0	0	0	0	0	0	0	0	2	1
1433	4560	2227	1495	993	752	623	465	375	315	264	4127	841
1434	7	3	2	0	0	0	0	0	0	24	0	2
1435	23	0	5	0	0	0	0	0	1	0	0	0
1436	5	0	0	2	0	0	0	0	0	0	0	0
1437	1	2	0	0	0	0	0	0	0	0	0	0
1438	0	0	0	0	2	3	0	0	1	0	2	2
1439	2	1	0	0	4	0	0	4	0	0	3	1
144	3	0	0	0	0	0	0	0	0	0	0	0
1440	141	33	55	31	10	15	12	5	18	4	21	19
1441	0	0	1	1	0	0	0	0	0	0	0	0
1442	2	2	0	0	0	0	0	0	2	0	0	1
1443	49	4	0	0	0	0	3	0	0	0	4	0
1444	10	0	0	0	0	0	0	0	0	0	5	0
1445	1	0	0	1	0	0	0	0	1	0	2	0
1446	4	6	0	0	0	1	2	5	0	0	6	6
1447	20	0	0	1	0	0	0	0	0	0	2	0
1448	15	7	10	13	5	4	4	3	2	2	30	11
1449	5	1	0	0	0	0	0	0	0	0	3	0
145	4	1	0	0	0	0	0	0	0	0	1	0
1450	0	2	3	1	2	0	0	0	0	0	4	0
1451	0	0	9	0	0	0	0	0	2	0	1	0
1452	57	18	6	13	6	0	0	0	0	0	4	3
1453	10	7	7	0	0	1	0	0	0	0	0	1
1454	41	18	4	4	1	0	0	2	2	0	13	19
1457	9	0	3	0	0	0	0	0	0	0	0	0
1458	8	0	0	0	0	0	0	0	0	0	0	0
1459	13	0	0	0	0	0	0	0	0	0	0	0
146	8	0	0	0	0	0	0	0	0	1	0	3
1460	2	2	0	0	0	2	0	0	0	0	0	0
1461	6	0	20	0	0	0	0	2	0	0	0	0
1462	6	0	0	0	0	0	0	0	0	0	0	0
1464	3	0	0	0	0	0	0	0	0	0	0	0
1465	3	0	0	0	0	0	0	0	0	0	0	0
1466	0	0	0	0	1	0	0	0	0	0	0	0
1468	13	0	0	0	0	0	0	0	0	0	0	0
1469	5712	2768	1795	1183	733	507	362	278	226	189	1806	912
147	5	14	0	1	0	0	0	0	0	0	0	0
1470	8	0	0	0	0	0	0	0	0	0	0	0
1471	0	0	0	0	0	0	0	0	0	0	0	1
1472	39	3	3	0	0	0	0	0	0	0	7	0
1474	30	0	4	0	0	0	0	0	0	0	1	0
1475	1	0	0	2	0	0	0	0	0	0	0	0
1476	11	6	0	0	0	0	0	0	0	0	0	1
1477	0	0	0	0	0	0	0	0	0	0	0	4
1478	3	0	1	0	0	0	0	0	0	0	2	0
1479	0	1	0	0	0	0	0	0	0	3	0	0
1480	3	0	0	0	0	0	0	0	0	0	0	0
1481	9	5	0	0	0	6	4	1	0	0	3	6
1482	19	0	0	0	0	0	0	0	0	0	0	0
1483	2	0	0	0	0	0	0	0	0	0	0	0
1484	0	0	0	0	0	0	0	0	0	0	1	0
1485	2	0	0	0	0	0	0	0	0	0	0	0
1486	0	0	0	0	0	0	0	0	0	0	4	0
1487	34	7	0	0	0	0	0	0	0	0	0	0
1488	2	1	2	0	0	0	0	0	0	0	0	0
1489	3	2	2	0	0	0	0	0	0	0	5	0
149	6	0	0	0	0	0	0	0	0	0	0	0
1490	4	0	6	0	0	0	0	1	0	0	0	0
1491	22	5	24	19	0	1	2	2	6	0	12	6
1492	0	0	0	1	0	0	0	0	0	0	0	0
1493	6	7	1	2	0	0	0	0	0	0	0	0
1494	325	67	14	6	0	4	5	0	2	0	11	8
1495	213	12	0	0	0	0	0	0	0	0	7	1
1496	1	4	0	0	0	0	0	0	0	0	1	0
1497	40	0	0	0	0	0	0	0	0	0	0	0
1498	27	17	1	6	5	0	0	6	0	3	9	2
1499	2	0	0	0	0	0	0	0	0	0	0	0
15	55	36	20	7	0	0	5	0	0	0	3	2
150	46	26	9	0	5	0	0	4	0	6	18	7
1501	4	0	0	0	0	0	0	0	0	0	1	0
1502	3	0	3	0	1	0	0	0	0	0	1	0
1503	0	0	0	0	0	0	0	0	0	0	2	0
1504	4	1	0	0	0	0	0	0	0	0	0	0
1505	1	2	0	0	0	0	0	0	0	0	0	0
1506	2	0	0	0	2	0	0	1	0	0	3	2
1507	6	1	0	0	0	0	1	0	0	0	0	0
1508	0	2	2	1	2	2	1	1	1	0	0	0
1509	2	1	2	0	0	0	0	0	0	0	1	0
